 1.598e+01 6.8500e-01 6.8500e-01 [ 1.4915e-02 2.3072e-01 5.8458e-03 2.4614e-01 1.8370e-01 3.6849e-03 ] 3.1500e-01
 1.609e+01 6.8454e-01 6.8454e-01 [ 1.4030e-02 2.2706e-01 5.8436e-03 2.4791e-01 1.8596e-01 3.7322e-03 ] 3.1546e-01
 1.621e+01 6.8407e-01 6.8407e-01 [ 1.3190e-02 2.2335e-01 5.8388e-03 2.4964e-01 1.8826e-01 3.7802e-03 ] 3.1593e-01
 1.632e+01 6.8359e-01 6.8359e-01 [ 1.2395e-02 2.1961e-01 5.8314e-03 2.5132e-01 1.9060e-01 3.8290e-03 ] 3.1641e-01
 1.643e+01 6.8310e-01 6.8310e-01 [ 1.1641e-02 2.1583e-01 5.8212e-03 2.5296e-01 1.9297e-01 3.8787e-03 ] 3.1690e-01
 1.655e+01 6.8261e-01 6.8261e-01 [ 1.0929e-02 2.1202e-01 5.8084e-03 2.5454e-01 1.9539e-01 3.9292e-03 ] 3.1739e-01
 1.666e+01 6.8211e-01 6.8211e-01 [ 1.0254e-02 2.0818e-01 5.7929e-03 2.5606e-01 1.9784e-01 3.9805e-03 ] 3.1789e-01
 1.677e+01 6.8161e-01 6.8161e-01 [ 9.6173e-03 2.0432e-01 5.7746e-03 2.5753e-01 2.0033e-01 4.0327e-03 ] 3.1839e-01
 1.689e+01 6.8110e-01 6.8110e-01 [ 9.0154e-03 2.0043e-01 5.7535e-03 2.5894e-01 2.0287e-01 4.0858e-03 ] 3.1890e-01
 1.700e+01 6.8058e-01 6.8058e-01 [ 8.4473e-03 1.9653e-01 5.7296e-03 2.6028e-01 2.0545e-01 4.1397e-03 ] 3.1942e-01
 1.711e+01 6.8006e-01 6.8006e-01 [ 7.9114e-03 1.9262e-01 5.7030e-03 2.6157e-01 2.0807e-01 4.1945e-03 ] 3.1994e-01
 1.723e+01 6.7954e-01 6.7954e-01 [ 7.4062e-03 1.8869e-01 5.6735e-03 2.6278e-01 2.1074e-01 4.2503e-03 ] 3.2046e-01
 1.734e+01 6.7901e-01 6.7901e-01 [ 6.9302e-03 1.8476e-01 5.6413e-03 2.6393e-01 2.1345e-01 4.3069e-03 ] 3.2099e-01
 1.745e+01 6.7848e-01 6.7848e-01 [ 6.4819e-03 1.8082e-01 5.6062e-03 2.6500e-01 2.1621e-01 4.3645e-03 ] 3.2152e-01
 1.757e+01 6.7795e-01 6.7795e-01 [ 6.0601e-03 1.7688e-01 5.5684e-03 2.6600e-01 2.1902e-01 4.4231e-03 ] 3.2205e-01
 1.768e+01 6.7743e-01 6.7743e-01 [ 5.6634e-03 1.7295e-01 5.5278e-03 2.6693e-01 2.2188e-01 4.4825e-03 ] 3.2257e-01
 1.779e+01 6.7691e-01 6.7691e-01 [ 5.2904e-03 1.6902e-01 5.4846e-03 2.6778e-01 2.2479e-01 4.5430e-03 ] 3.2309e-01
 1.791e+01 6.7639e-01 6.7639e-01 [ 4.9400e-03 1.6510e-01 5.4386e-03 2.6855e-01 2.2776e-01 4.6044e-03 ] 3.2361e-01
 1.802e+01 6.7589e-01 6.7589e-01 [ 4.6110e-03 1.6119e-01 5.3900e-03 2.6925e-01 2.3078e-01 4.6668e-03 ] 3.2411e-01
 1.813e+01 6.7540e-01 6.7540e-01 [ 4.3023e-03 1.5730e-01 5.3389e-03 2.6986e-01 2.3387e-01 4.7301e-03 ] 3.2460e-01
 1.825e+01 6.7492e-01 6.7492e-01 [ 4.0127e-03 1.5342e-01 5.2852e-03 2.7040e-01 2.3701e-01 4.7945e-03 ] 3.2508e-01
