 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 3.1038e-03 3.1038e-03 [ 2.9101e-03 3.8938e-05 2.6604e-05 9.9229e-05 9.9106e-06 5.5115e-06 6.1500e-06 7.3280e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9690e-01
 2.267e-01 5.7453e-03 5.7453e-03 [ 4.9802e-03 1.5420e-04 1.0493e-04 3.9241e-04 3.9460e-05 2.1894e-05 2.4365e-05 2.7908e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9425e-01
 3.400e-01 8.2895e-03 8.2895e-03 [ 6.6020e-03 3.4100e-04 2.3050e-04 8.6590e-04 8.8058e-05 4.8670e-05 5.3920e-05 5.9444e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9171e-01
 4.533e-01 1.0768e-02 1.0768e-02 [ 7.8505e-03 5.9130e-04 3.9604e-04 1.4975e-03 1.5467e-04 8.5021e-05 9.3602e-05 9.9539e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.8923e-01
 5.667e-01 1.3211e-02 1.3211e-02 [ 8.8121e-03 8.9419e-04 5.9204e-04 2.2577e-03 2.3781e-04 1.2981e-04 1.4177e-04 1.4577e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8679e-01
 6.800e-01 1.5608e-02 1.5608e-02 [ 9.5426e-03 1.2365e-03 8.0761e-04 3.1120e-03 3.3555e-04 1.8164e-04 1.9646e-04 1.9576e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8439e-01
 7.933e-01 1.7925e-02 1.7925e-02 [ 1.0079e-02 1.6039e-03 1.0314e-03 4.0233e-03 4.4561e-04 2.3888e-04 2.5549e-04 2.4729e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8208e-01
 9.067e-01 2.0115e-02 2.0115e-02 [ 1.0447e-02 1.9813e-03 1.2525e-03 4.9545e-03 5.6536e-04 2.9981e-04 3.1664e-04 2.9835e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7988e-01
 1.020e+00 2.2130e-02 2.2130e-02 [ 1.0664e-02 2.3544e-03 1.4613e-03 5.8706e-03 6.9201e-04 3.6264e-04 3.7774e-04 3.4724e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7787e-01
