 0.000e+00 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 5.2659e-02 [ 5.2659e-02 ] 9.4734e-01
 2.267e-01 1.0634e-01 [ 1.0634e-01 ] 8.9366e-01
 3.400e-01 1.5443e-01 [ 1.5443e-01 ] 8.4557e-01
 4.533e-01 1.9909e-01 [ 1.9909e-01 ] 8.0091e-01
 5.667e-01 2.4007e-01 [ 2.4007e-01 ] 7.5993e-01
 6.800e-01 2.7709e-01 [ 2.7709e-01 ] 7.2291e-01
 7.933e-01 3.0997e-01 [ 3.0997e-01 ] 6.9003e-01
 9.067e-01 3.3865e-01 [ 3.3865e-01 ] 6.6135e-01
 1.020e+00 3.6321e-01 [ 3.6321e-01 ] 6.3679e-01
 1.133e+00 3.8387e-01 [ 3.8387e-01 ] 6.1613e-01
 1.247e+00 4.0097e-01 [ 4.0097e-01 ] 5.9903e-01
 1.360e+00 4.1488e-01 [ 4.1488e-01 ] 5.8512e-01
 1.473e+00 4.2601e-01 [ 4.2601e-01 ] 5.7399e-01
 1.587e+00 4.3476e-01 [ 4.3476e-01 ] 5.6524e-01
 1.700e+00 4.4152e-01 [ 4.4152e-01 ] 5.5848e-01
 1.813e+00 4.4664e-01 [ 4.4664e-01 ] 5.5336e-01
 1.927e+00 4.5040e-01 [ 4.5040e-01 ] 5.4960e-01
 2.040e+00 4.5308e-01 [ 4.5308e-01 ] 5.4692e-01
 2.153e+00 4.5489e-01 [ 4.5489e-01 ] 5.4511e-01
 2.267e+00 4.5601e-01 [ 4.5601e-01 ] 5.4399e-01
 2.380e+00 4.5659e-01 [ 4.5659e-01 ] 5.4341e-01
 2.493e+00 4.5675e-01 [ 4.5675e-01 ] 5.4325e-01
 2.607e+00 4.5659e-01 [ 4.5659e-01 ] 5.4341e-01
 2.720e+00 4.5619e-01 [ 4.5619e-01 ] 5.4381e-01
 2.833e+00 4.5561e-01 [ 4.5561e-01 ] 5.4439e-01
 2.947e+00 4.5489e-01 [ 4.5489e-01 ] 5.4511e-01
 3.060e+00 4.5409e-01 [ 4.5409e-01 ] 5.4591e-01
 3.173e+00 4.5323e-01 [ 4.5323e-01 ] 5.4677e-01
 3.287e+00 4.5233e-01 [ 4.5233e-01 ] 5.4767e-01
 3.400e+00 4.5142e-01 [ 4.5142e-01 ] 5.4858e-01
 3.513e+00 4.5051e-01 [ 4.5051e-01 ] 5.4949e-01
 3.627e+00 4.4961e-01 [ 4.4961e-01 ] 5.5039e-01
 3.740e+00 4.4872e-01 [ 4.4872e-01 ] 5.5128e-01
 3.853e+00 4.4786e-01 [ 4.4786e-01 ] 5.5214e-01
 3.967e+00 4.4703e-01 [ 4.4703e-01 ] 5.5297e-01
 4.080e+00 4.4623e-01 [ 4.4623e-01 ] 5.5377e-01
 4.193e+00 4.4547e-01 [ 4.4547e-01 ] 5.5453e-01
 4.307e+00 4.4474e-01 [ 4.4474e-01 ] 5.5526e-01
 4.420e+00 4.4404e-01 [ 4.4404e-01 ] 5.5596e-01
 4.533e+00 4.4337e-01 [ 4.4337e-01 ] 5.5663e-01
 4.647e+00 4.4274e-01 [ 4.4274e-01 ] 5.5726e-01
 4.760e+00 4.4214e-01 [ 4.4214e-01 ] 5.5786e-01
 4.873e+00 4.4157e-01 [ 4.4157e-01 ] 5.5843e-01
 4.987e+00 4.4103e-01 [ 4.4103e-01 ] 5.5897e-01
 5.100e+00 4.4052e-01 [ 4.4052e-01 ] 5.5948e-01
 5.213e+00 4.4004e-01 [ 4.4004e-01 ] 5.5996e-01
 5.327e+00 4.3958e-01 [ 4.3958e-01 ] 5.6042e-01
 5.440e+00 4.3914e-01 [ 4.3914e-01 ] 5.6086e-01
 5.553e+00 4.3873e-01 [ 4.3873e-01 ] 5.6127e-01
 5.667e+00 4.3833e-01 [ 4.3833e-01 ] 5.6167e-01
 5.780e+00 4.3796e-01 [ 4.3796e-01 ] 5.6204e-01
 5.893e+00 4.3760e-01 [ 4.3760e-01 ] 5.6240e-01
 6.007e+00 4.3725e-01 [ 4.3725e-01 ] 5.6275e-01
 6.120e+00 4.3692e-01 [ 4.3692e-01 ] 5.6308e-01
