 0.000e+00 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.0938e-02 [ 4.0937e-02 ] 9.5906e-01
 2.267e-01 8.6733e-02 [ 8.6733e-02 ] 9.1327e-01
 3.400e-01 1.2941e-01 [ 1.2941e-01 ] 8.7059e-01
 4.533e-01 1.8482e-01 [ 1.8482e-01 ] 8.1518e-01
 5.667e-01 2.6181e-01 [ 2.6181e-01 ] 7.3819e-01
 6.800e-01 3.6643e-01 [ 3.6642e-01 ] 6.3357e-01
 7.933e-01 4.9633e-01 [ 4.9632e-01 ] 5.0367e-01
 9.067e-01 6.3481e-01 [ 6.3479e-01 ] 3.6519e-01
 1.020e+00 7.5419e-01 [ 7.5417e-01 ] 2.4581e-01
 1.133e+00 8.3424e-01 [ 8.3422e-01 ] 1.6576e-01
 1.247e+00 8.7645e-01 [ 8.7642e-01 ] 1.2355e-01
 1.360e+00 8.9500e-01 [ 8.9497e-01 ] 1.0500e-01
 1.473e+00 9.0215e-01 [ 9.0212e-01 ] 9.7852e-02
 1.587e+00 9.0450e-01 [ 9.0446e-01 ] 9.5503e-02
 1.700e+00 9.0495e-01 [ 9.0492e-01 ] 9.5050e-02
 1.813e+00 9.0469e-01 [ 9.0465e-01 ] 9.5310e-02
 1.927e+00 9.0418e-01 [ 9.0414e-01 ] 9.5819e-02
 2.040e+00 9.0361e-01 [ 9.0356e-01 ] 9.6394e-02
 2.153e+00 9.0303e-01 [ 9.0299e-01 ] 9.6967e-02
 2.267e+00 9.0249e-01 [ 9.0244e-01 ] 9.7511e-02
 2.380e+00 9.0198e-01 [ 9.0193e-01 ] 9.8018e-02
 2.493e+00 9.0151e-01 [ 9.0146e-01 ] 9.8487e-02
 2.607e+00 9.0108e-01 [ 9.0102e-01 ] 9.8920e-02
 2.720e+00 9.0068e-01 [ 9.0062e-01 ] 9.9318e-02
 2.833e+00 9.0032e-01 [ 9.0025e-01 ] 9.9684e-02
 2.947e+00 8.9998e-01 [ 8.9990e-01 ] 1.0002e-01
 3.060e+00 8.9967e-01 [ 8.9959e-01 ] 1.0033e-01
 3.173e+00 8.9939e-01 [ 8.9930e-01 ] 1.0061e-01
 3.287e+00 8.9913e-01 [ 8.9903e-01 ] 1.0087e-01
 3.400e+00 8.9889e-01 [ 8.9879e-01 ] 1.0111e-01
 3.513e+00 8.9867e-01 [ 8.9856e-01 ] 1.0133e-01
 3.627e+00 8.9846e-01 [ 8.9835e-01 ] 1.0154e-01
 3.740e+00 8.9828e-01 [ 8.9815e-01 ] 1.0172e-01
 3.853e+00 8.9810e-01 [ 8.9797e-01 ] 1.0190e-01
 3.967e+00 8.9795e-01 [ 8.9780e-01 ] 1.0205e-01
 4.080e+00 8.9780e-01 [ 8.9764e-01 ] 1.0220e-01
 4.193e+00 8.9766e-01 [ 8.9750e-01 ] 1.0234e-01
 4.307e+00 8.9754e-01 [ 8.9736e-01 ] 1.0246e-01
 4.420e+00 8.9742e-01 [ 8.9723e-01 ] 1.0258e-01
 4.533e+00 8.9731e-01 [ 8.9711e-01 ] 1.0269e-01
 4.647e+00 8.9721e-01 [ 8.9699e-01 ] 1.0279e-01
 4.760e+00 8.9712e-01 [ 8.9688e-01 ] 1.0288e-01
 4.873e+00 8.9703e-01 [ 8.9677e-01 ] 1.0297e-01
 4.987e+00 8.9694e-01 [ 8.9667e-01 ] 1.0306e-01
 5.100e+00 8.9686e-01 [ 8.9657e-01 ] 1.0314e-01
 5.213e+00 8.9679e-01 [ 8.9647e-01 ] 1.0321e-01
 5.327e+00 8.9672e-01 [ 8.9638e-01 ] 1.0328e-01
 5.440e+00 8.9665e-01 [ 8.9629e-01 ] 1.0335e-01
 5.553e+00 8.9659e-01 [ 8.9620e-01 ] 1.0341e-01
 5.667e+00 8.9653e-01 [ 8.9611e-01 ] 1.0347e-01
 5.780e+00 8.9647e-01 [ 8.9602e-01 ] 1.0353e-01
 5.893e+00 8.9641e-01 [ 8.9593e-01 ] 1.0359e-01
 6.007e+00 8.9636e-01 [ 8.9584e-01 ] 1.0364e-01
 6.120e+00 8.9631e-01 [ 8.9575e-01 ] 1.0369e-01
 6.233e+00 8.9626e-01 [ 8.9566e-01 ] 1.0374e-01
 6.347e+00 8.9621e-01 [ 8.9557e-01 ] 1.0379e-01
 6.460e+00 8.9616e-01 [ 8.9547e-01 ] 1.0384e-01
 6.573e+00 8.9611e-01 [ 8.9538e-01 ] 1.0389e-01
 6.687e+00 8.9607e-01 [ 8.9528e-01 ] 1.0393e-01
 6.800e+00 8.9602e-01 [ 8.9517e-01 ] 1.0398e-01
 6.913e+00 8.9597e-01 [ 8.9507e-01 ] 1.0403e-01
 7.027e+00 8.9593e-01 [ 8.9496e-01 ] 1.0407e-01
 7.140e+00 8.9589e-01 [ 8.9485e-01 ] 1.0411e-01
 7.253e+00 8.9584e-01 [ 8.9473e-01 ] 1.0416e-01
 7.367e+00 8.9580e-01 [ 8.9460e-01 ] 1.0420e-01
 7.480e+00 8.9576e-01 [ 8.9448e-01 ] 1.0424e-01
 7.593e+00 8.9571e-01 [ 8.9434e-01 ] 1.0429e-01
 7.707e+00 8.9567e-01 [ 8.9420e-01 ] 1.0433e-01
 7.820e+00 8.9563e-01 [ 8.9406e-01 ] 1.0437e-01
 7.933e+00 8.9558e-01 [ 8.9390e-01 ] 1.0442e-01
 8.047e+00 8.9554e-01 [ 8.9374e-01 ] 1.0446e-01
 8.160e+00 8.9550e-01 [ 8.9357e-01 ] 1.0450e-01
 8.273e+00 8.9545e-01 [ 8.9339e-01 ] 1.0455e-01
 8.387e+00 8.9541e-01 [ 8.9320e-01 ] 1.0459e-01
 8.500e+00 8.9537e-01 [ 8.9301e-01 ] 1.0463e-01
 8.613e+00 8.9532e-01 [ 8.9280e-01 ] 1.0468e-01
 8.727e+00 8.9528e-01 [ 8.9258e-01 ] 1.0472e-01
 8.840e+00 8.9523e-01 [ 8.9235e-01 ] 1.0477e-01
 8.953e+00 8.9519e-01 [ 8.9210e-01 ] 1.0481e-01
 9.067e+00 8.9514e-01 [ 8.9184e-01 ] 1.0486e-01
 9.180e+00 8.9510e-01 [ 8.9157e-01 ] 1.0490e-01
 9.293e+00 8.9505e-01 [ 8.9129e-01 ] 1.0495e-01
