 0.000e+00 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.0754e-02 [ 4.0754e-02 ] 9.5925e-01
 2.267e-01 8.5716e-02 [ 8.5716e-02 ] 9.1428e-01
 3.400e-01 1.2694e-01 [ 1.2694e-01 ] 8.7306e-01
 4.533e-01 1.8002e-01 [ 1.8002e-01 ] 8.1998e-01
 5.667e-01 2.5374e-01 [ 2.5374e-01 ] 7.4626e-01
 6.800e-01 3.5454e-01 [ 3.5454e-01 ] 6.4546e-01
 7.933e-01 4.8132e-01 [ 4.8132e-01 ] 5.1868e-01
 9.067e-01 6.1925e-01 [ 6.1925e-01 ] 3.8075e-01
 1.020e+00 7.4151e-01 [ 7.4151e-01 ] 2.5849e-01
 1.133e+00 8.2617e-01 [ 8.2617e-01 ] 1.7383e-01
 1.247e+00 8.7214e-01 [ 8.7214e-01 ] 1.2786e-01
 1.360e+00 8.9280e-01 [ 8.9280e-01 ] 1.0720e-01
 1.473e+00 9.0092e-01 [ 9.0092e-01 ] 9.9078e-02
 1.587e+00 9.0367e-01 [ 9.0367e-01 ] 9.6328e-02
 1.700e+00 9.0428e-01 [ 9.0428e-01 ] 9.5722e-02
 1.813e+00 9.0407e-01 [ 9.0407e-01 ] 9.5933e-02
 1.927e+00 9.0357e-01 [ 9.0357e-01 ] 9.6433e-02
 2.040e+00 9.0298e-01 [ 9.0298e-01 ] 9.7016e-02
 2.153e+00 9.0240e-01 [ 9.0240e-01 ] 9.7602e-02
 2.267e+00 9.0184e-01 [ 9.0184e-01 ] 9.8161e-02
 2.380e+00 9.0132e-01 [ 9.0132e-01 ] 9.8683e-02
 2.493e+00 9.0083e-01 [ 9.0083e-01 ] 9.9168e-02
 2.607e+00 9.0039e-01 [ 9.0039e-01 ] 9.9614e-02
 2.720e+00 8.9998e-01 [ 8.9998e-01 ] 1.0002e-01
 2.833e+00 8.9960e-01 [ 8.9960e-01 ] 1.0040e-01
 2.947e+00 8.9925e-01 [ 8.9925e-01 ] 1.0075e-01
 3.060e+00 8.9893e-01 [ 8.9893e-01 ] 1.0107e-01
 3.173e+00 8.9864e-01 [ 8.9864e-01 ] 1.0136e-01
 3.287e+00 8.9837e-01 [ 8.9837e-01 ] 1.0163e-01
 3.400e+00 8.9812e-01 [ 8.9812e-01 ] 1.0188e-01
 3.513e+00 8.9789e-01 [ 8.9789e-01 ] 1.0211e-01
 3.627e+00 8.9769e-01 [ 8.9769e-01 ] 1.0231e-01
 3.740e+00 8.9749e-01 [ 8.9749e-01 ] 1.0251e-01
 3.853e+00 8.9731e-01 [ 8.9731e-01 ] 1.0269e-01
 3.967e+00 8.9715e-01 [ 8.9715e-01 ] 1.0285e-01
 4.080e+00 8.9700e-01 [ 8.9700e-01 ] 1.0300e-01
 4.193e+00 8.9686e-01 [ 8.9686e-01 ] 1.0314e-01
 4.307e+00 8.9673e-01 [ 8.9673e-01 ] 1.0327e-01
 4.420e+00 8.9661e-01 [ 8.9661e-01 ] 1.0339e-01
 4.533e+00 8.9650e-01 [ 8.9650e-01 ] 1.0350e-01
 4.647e+00 8.9639e-01 [ 8.9639e-01 ] 1.0361e-01
 4.760e+00 8.9630e-01 [ 8.9630e-01 ] 1.0370e-01
 4.873e+00 8.9620e-01 [ 8.9620e-01 ] 1.0380e-01
 4.987e+00 8.9612e-01 [ 8.9612e-01 ] 1.0388e-01
 5.100e+00 8.9604e-01 [ 8.9604e-01 ] 1.0396e-01
 5.213e+00 8.9596e-01 [ 8.9596e-01 ] 1.0404e-01
 5.327e+00 8.9589e-01 [ 8.9589e-01 ] 1.0411e-01
 5.440e+00 8.9582e-01 [ 8.9582e-01 ] 1.0418e-01
 5.553e+00 8.9576e-01 [ 8.9576e-01 ] 1.0424e-01
 5.667e+00 8.9569e-01 [ 8.9569e-01 ] 1.0431e-01
 5.780e+00 8.9564e-01 [ 8.9564e-01 ] 1.0436e-01
 5.893e+00 8.9558e-01 [ 8.9558e-01 ] 1.0442e-01
 6.007e+00 8.9552e-01 [ 8.9552e-01 ] 1.0448e-01
 6.120e+00 8.9547e-01 [ 8.9547e-01 ] 1.0453e-01
 6.233e+00 8.9542e-01 [ 8.9542e-01 ] 1.0458e-01
 6.347e+00 8.9537e-01 [ 8.9537e-01 ] 1.0463e-01
 6.460e+00 8.9532e-01 [ 8.9532e-01 ] 1.0468e-01
 6.573e+00 8.9527e-01 [ 8.9527e-01 ] 1.0473e-01
 6.687e+00 8.9522e-01 [ 8.9522e-01 ] 1.0478e-01
 6.800e+00 8.9518e-01 [ 8.9518e-01 ] 1.0482e-01
 6.913e+00 8.9513e-01 [ 8.9513e-01 ] 1.0487e-01
 7.027e+00 8.9509e-01 [ 8.9509e-01 ] 1.0491e-01
 7.140e+00 8.9504e-01 [ 8.9504e-01 ] 1.0496e-01
 7.253e+00 8.9500e-01 [ 8.9500e-01 ] 1.0500e-01
 7.367e+00 8.9495e-01 [ 8.9495e-01 ] 1.0505e-01
 7.480e+00 8.9491e-01 [ 8.9491e-01 ] 1.0509e-01
 7.593e+00 8.9487e-01 [ 8.9487e-01 ] 1.0513e-01
 7.707e+00 8.9482e-01 [ 8.9482e-01 ] 1.0518e-01
 7.820e+00 8.9478e-01 [ 8.9478e-01 ] 1.0522e-01
 7.933e+00 8.9474e-01 [ 8.9474e-01 ] 1.0526e-01
 8.047e+00 8.9469e-01 [ 8.9469e-01 ] 1.0531e-01
 8.160e+00 8.9465e-01 [ 8.9465e-01 ] 1.0535e-01
 8.273e+00 8.9461e-01 [ 8.9461e-01 ] 1.0539e-01
 8.387e+00 8.9456e-01 [ 8.9456e-01 ] 1.0544e-01
 8.500e+00 8.9452e-01 [ 8.9452e-01 ] 1.0548e-01
 8.613e+00 8.9447e-01 [ 8.9447e-01 ] 1.0553e-01
 8.727e+00 8.9443e-01 [ 8.9443e-01 ] 1.0557e-01
 8.840e+00 8.9439e-01 [ 8.9439e-01 ] 1.0561e-01
 8.953e+00 8.9434e-01 [ 8.9434e-01 ] 1.0566e-01
 9.067e+00 8.9430e-01 [ 8.9430e-01 ] 1.0570e-01
 9.180e+00 8.9425e-01 [ 8.9425e-01 ] 1.0575e-01
 9.293e+00 8.9421e-01 [ 8.9421e-01 ] 1.0579e-01
 9.407e+00 8.9416e-01 [ 8.9416e-01 ] 1.0584e-01
 9.520e+00 8.9411e-01 [ 8.9411e-01 ] 1.0589e-01
 9.633e+00 8.9407e-01 [ 8.9407e-01 ] 1.0593e-01
 9.747e+00 8.9402e-01 [ 8.9402e-01 ] 1.0598e-01
 9.860e+00 8.9398e-01 [ 8.9398e-01 ] 1.0602e-01
 9.973e+00 8.9393e-01 [ 8.9393e-01 ] 1.0607e-01
 1.009e+01 8.9388e-01 [ 8.9388e-01 ] 1.0612e-01
 1.020e+01 8.9383e-01 [ 8.9383e-01 ] 1.0617e-01
 1.031e+01 8.9379e-01 [ 8.9379e-01 ] 1.0621e-01
 1.043e+01 8.9374e-01 [ 8.9374e-01 ] 1.0626e-01
 1.054e+01 8.9369e-01 [ 8.9369e-01 ] 1.0631e-01
 1.065e+01 8.9364e-01 [ 8.9364e-01 ] 1.0636e-01
 1.077e+01 8.9359e-01 [ 8.9359e-01 ] 1.0641e-01
 1.088e+01 8.9355e-01 [ 8.9355e-01 ] 1.0645e-01
 1.099e+01 8.9350e-01 [ 8.9350e-01 ] 1.0650e-01
 1.111e+01 8.9345e-01 [ 8.9345e-01 ] 1.0655e-01
 1.122e+01 8.9340e-01 [ 8.9340e-01 ] 1.0660e-01
 1.133e+01 8.9335e-01 [ 8.9335e-01 ] 1.0665e-01
 1.145e+01 8.9331e-01 [ 8.9331e-01 ] 1.0669e-01
 1.156e+01 8.9326e-01 [ 8.9326e-01 ] 1.0674e-01
 1.167e+01 8.9321e-01 [ 8.9321e-01 ] 1.0679e-01
 1.179e+01 8.9316e-01 [ 8.9316e-01 ] 1.0684e-01
 1.190e+01 8.9312e-01 [ 8.9312e-01 ] 1.0688e-01
 1.201e+01 8.9307e-01 [ 8.9307e-01 ] 1.0693e-01
 1.213e+01 8.9302e-01 [ 8.9302e-01 ] 1.0698e-01
 1.224e+01 8.9298e-01 [ 8.9298e-01 ] 1.0702e-01
 1.235e+01 8.9294e-01 [ 8.9294e-01 ] 1.0706e-01
 1.247e+01 8.9289e-01 [ 8.9289e-01 ] 1.0711e-01
 1.258e+01 8.9285e-01 [ 8.9285e-01 ] 1.0715e-01
 1.269e+01 8.9281e-01 [ 8.9281e-01 ] 1.0719e-01
 1.281e+01 8.9277e-01 [ 8.9277e-01 ] 1.0723e-01
 1.292e+01 8.9273e-01 [ 8.9273e-01 ] 1.0727e-01
 1.303e+01 8.9270e-01 [ 8.9270e-01 ] 1.0730e-01
 1.315e+01 8.9266e-01 [ 8.9266e-01 ] 1.0734e-01
 1.326e+01 8.9263e-01 [ 8.9263e-01 ] 1.0737e-01
 1.337e+01 8.9261e-01 [ 8.9261e-01 ] 1.0739e-01
 1.349e+01 8.9258e-01 [ 8.9258e-01 ] 1.0742e-01
 1.360e+01 8.9256e-01 [ 8.9256e-01 ] 1.0744e-01
 1.371e+01 8.9254e-01 [ 8.9254e-01 ] 1.0746e-01
 1.383e+01 8.9253e-01 [ 8.9253e-01 ] 1.0747e-01
 1.394e+01 8.9252e-01 [ 8.9252e-01 ] 1.0748e-01
 1.405e+01 8.9252e-01 [ 8.9252e-01 ] 1.0748e-01
 1.417e+01 8.9252e-01 [ 8.9252e-01 ] 1.0748e-01
 1.428e+01 8.9253e-01 [ 8.9253e-01 ] 1.0747e-01
 1.439e+01 8.9255e-01 [ 8.9255e-01 ] 1.0745e-01
 1.451e+01 8.9258e-01 [ 8.9258e-01 ] 1.0742e-01
 1.462e+01 8.9261e-01 [ 8.9261e-01 ] 1.0739e-01
 1.473e+01 8.9266e-01 [ 8.9266e-01 ] 1.0734e-01
 1.485e+01 8.9271e-01 [ 8.9271e-01 ] 1.0729e-01
 1.496e+01 8.9278e-01 [ 8.9278e-01 ] 1.0722e-01
 1.507e+01 8.9286e-01 [ 8.9286e-01 ] 1.0714e-01
 1.519e+01 8.9296e-01 [ 8.9296e-01 ] 1.0704e-01
 1.530e+01 8.9307e-01 [ 8.9307e-01 ] 1.0693e-01
