 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.4628e-02 4.4628e-02 [ 4.4492e-02 1.5645e-06 1.2628e-04 8.0715e-06 ] 9.5537e-01
 2.267e-01 8.6601e-02 8.6601e-02 [ 8.6042e-02 6.4923e-06 5.2368e-04 2.9193e-05 ] 9.1340e-01
 3.400e-01 1.1928e-01 1.1928e-01 [ 1.1796e-01 1.5412e-05 1.2414e-03 5.9993e-05 ] 8.8072e-01
 4.533e-01 1.5023e-01 1.5023e-01 [ 1.4775e-01 2.9292e-05 2.3552e-03 9.8396e-05 ] 8.4977e-01
 5.667e-01 1.8217e-01 1.8217e-01 [ 1.7801e-01 4.9404e-05 3.9638e-03 1.4331e-04 ] 8.1783e-01
 6.800e-01 2.1722e-01 2.1722e-01 [ 2.1076e-01 7.7259e-05 6.1838e-03 1.9425e-04 ] 7.8278e-01
 7.933e-01 2.5695e-01 2.5695e-01 [ 2.4745e-01 1.1447e-04 9.1382e-03 2.5101e-04 ] 7.4305e-01
 9.067e-01 3.0231e-01 3.0231e-01 [ 2.8890e-01 1.6247e-04 1.2935e-02 3.1321e-04 ] 6.9769e-01
 1.020e+00 3.5332e-01 3.5332e-01 [ 3.3508e-01 2.2211e-04 1.7634e-02 3.8004e-04 ] 6.4668e-01
 1.133e+00 4.0889e-01 4.0889e-01 [ 3.8493e-01 2.9319e-04 2.3211e-02 4.4991e-04 ] 5.9111e-01
 1.247e+00 4.6671e-01 4.6671e-01 [ 4.3629e-01 3.7402e-04 2.9525e-02 5.2036e-04 ] 5.3329e-01
 1.360e+00 5.2357e-01 5.2357e-01 [ 4.8620e-01 4.6141e-04 3.6318e-02 5.8831e-04 ] 4.7643e-01
 1.473e+00 5.7599e-01 5.7599e-01 [ 5.3154e-01 5.5115e-04 4.3255e-02 6.5072e-04 ] 4.2401e-01
 1.587e+00 6.2117e-01 6.2117e-01 [ 5.6982e-01 6.3898e-04 5.0000e-02 7.0535e-04 ] 3.7883e-01
 1.700e+00 6.5755e-01 6.5755e-01 [ 5.9978e-01 7.2157e-04 5.6292e-02 7.5127e-04 ] 3.4245e-01
 1.813e+00 6.8501e-01 6.8501e-01 [ 6.2143e-01 7.9705e-04 6.1989e-02 7.8890e-04 ] 3.1499e-01
 1.927e+00 7.0451e-01 7.0451e-01 [ 6.3576e-01 8.6503e-04 6.7064e-02 8.1956e-04 ] 2.9549e-01
 2.040e+00 7.1752e-01 7.1752e-01 [ 6.4419e-01 9.2608e-04 7.1565e-02 8.4491e-04 ] 2.8248e-01
