 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.6728e-02 4.6728e-02 [ 4.6606e-02 1.3848e-06 1.1260e-04 7.0495e-06 ] 9.5265e-01
 2.267e-01 8.8443e-02 8.8443e-02 [ 8.7949e-02 5.7065e-06 4.6358e-04 2.5428e-05 ] 9.1156e-01
 3.400e-01 1.2203e-01 1.2203e-01 [ 1.2088e-01 1.3403e-05 1.0873e-03 5.1841e-05 ] 8.7796e-01
 4.533e-01 1.5310e-01 1.5310e-01 [ 1.5096e-01 2.5121e-05 2.0341e-03 8.4256e-05 ] 8.4688e-01
 5.667e-01 1.8385e-01 1.8385e-01 [ 1.8032e-01 4.1673e-05 3.3667e-03 1.2137e-04 ] 8.1613e-01
 6.800e-01 2.1587e-01 2.1587e-01 [ 2.1049e-01 6.3980e-05 5.1557e-03 1.6238e-04 ] 7.8411e-01
 7.933e-01 2.5030e-01 2.5030e-01 [ 2.4253e-01 9.2990e-05 7.4725e-03 2.0680e-04 ] 7.4968e-01
 9.067e-01 2.8780e-01 2.8780e-01 [ 2.7703e-01 1.2953e-04 1.0378e-02 2.5421e-04 ] 7.1218e-01
 1.020e+00 3.2848e-01 3.2848e-01 [ 3.1409e-01 1.7414e-04 1.3910e-02 3.0408e-04 ] 6.7150e-01
 1.133e+00 3.7186e-01 3.7186e-01 [ 3.5321e-01 2.2683e-04 1.8063e-02 3.5564e-04 ] 6.2813e-01
 1.247e+00 4.1682e-01 4.1682e-01 [ 3.9335e-01 2.8692e-04 2.2777e-02 4.0775e-04 ] 5.8317e-01
 1.360e+00 4.6176e-01 4.6176e-01 [ 4.3301e-01 3.5298e-04 2.7932e-02 4.5902e-04 ] 5.3824e-01
 1.473e+00 5.0478e-01 5.0478e-01 [ 4.7049e-01 4.2290e-04 3.3360e-02 5.0794e-04 ] 4.9522e-01
 1.587e+00 5.4409e-01 5.4409e-01 [ 5.0418e-01 4.9425e-04 3.8864e-02 5.5314e-04 ] 4.5591e-01
 1.700e+00 5.7830e-01 5.7830e-01 [ 5.3289e-01 5.6463e-04 4.4257e-02 5.9368e-04 ] 4.2170e-01
 1.813e+00 6.0667e-01 6.0667e-01 [ 5.5602e-01 6.3210e-04 4.9387e-02 6.2915e-04 ] 3.9333e-01
 1.927e+00 6.2909e-01 6.2909e-01 [ 5.7357e-01 6.9538e-04 5.4156e-02 6.5969e-04 ] 3.7091e-01
